colorfulness,sharpness,total_clip,saturation,noise,contrast,color_temp,ranking
8.1003,9.8155,1.0108,48.5593,2.2283,57.4650,6692.4880,0.1488
18.2832,4.6496,1.0035,36.0475,0.5439,50.3506,6575.0708,0.6414
88.3490,2.3448,2.2335,76.5753,0.0022,65.9205,5972.1890,0.0074
117.6762,4.0655,1.4359,148.3086,0.1236,43.9142,5001.6163,0.0620
126.4179,7.3685,2.2903,145.6587,0.7369,67.8272,2258.5205,0.1057
47.2060,6.4061,1.1633,51.6683,0.3596,63.4586,5036.7124,0.0878
107.4527,7.2540,1.3684,143.6298,0.3993,50.4091,5984.1413,0.1512
62.8447,7.4717,1.1345,97.2878,0.3745,59.9559,4756.9212,0.0368
56.8710,6.2698,1.1031,103.2829,0.0000,59.1289,3480.9648,0.1525
88.0863,6.8616,1.0704,113.6090,0.5643,64.0445,3579.0890,0.0347
59.2101,19.5011,1.5728,116.1710,4.4367,63.3969,6532.3752,0.0932
68.6188,5.3087,1.0220,110.2352,0.6817,38.8274,7049.6656,0.0323
34.5209,6.0145,1.3446,135.9155,0.7617,49.2808,3846.0340,0.0662
34.8869,5.4795,1.0641,39.6599,0.5146,77.9445,6005.1210,0.1297
12.6599,5.2240,1.0256,39.9692,0.4385,44.0542,6634.7538,0.2774
25.1792,5.3851,1.0023,103.7405,1.3292,44.6123,5577.3506,0.2469
58.6355,10.5386,1.1447,73.8427,1.0209,78.6822,5594.6406,0.1585
50.2606,6.6688,1.1939,115.4038,2.3871,49.0453,6185.9759,0.0667
34.2229,4.5183,1.0158,80.4981,0.3541,40.9616,11293.1305,0.1449
35.6852,10.2180,1.2393,58.1398,0.9684,79.8506,6201.6530,0.0950
58.5480,7.7736,1.4064,111.4350,0.7209,56.7363,3850.2116,0.2069
20.0241,5.9449,1.8162,98.1964,0.3089,96.6008,9759.1152,0.1179
71.3681,7.6820,2.4681,75.4768,0.5003,66.5485,3698.3573,0.0930
56.0081,8.8083,1.1378,52.5736,0.5130,70.4301,4920.2720,0.1582
40.5625,4.8154,1.0598,75.1616,0.2895,57.7409,5832.6995,0.2299
28.2271,6.9177,1.0735,43.5344,0.4219,74.4734,6454.9132,0.0536
135.2124,3.1067,3.5434,140.9408,0.3519,76.7229,-949.8505,0.0000
28.2537,1.8197,1.0006,96.9637,0.0000,38.6401,4303.3359,0.1928
69.5444,6.9340,1.0389,163.5140,0.8069,66.4406,6521.3948,0.0486
41.2425,5.4482,1.2143,85.1443,1.2763,53.5856,11465.1389,0.1356
38.6654,9.8642,1.1618,60.7935,1.3409,67.4173,6034.9200,0.1063
31.9367,4.6411,1.0327,44.4829,0.2184,33.4717,7314.0216,0.0258
4.6165,5.8554,1.1956,4.0735,0.0000,68.5348,6097.4580,0.0089
9.6322,1.6959,1.1659,6.2998,0.0000,60.9243,5685.2106,0.0021
13.9256,3.0387,1.1765,11.8079,0.0000,56.2900,6274.6954,0.0042
14.5337,1.6022,1.1939,9.5989,0.0000,53.3169,6353.9103,0.0113
9.5751,2.2610,1.0967,6.0548,0.0000,37.8856,6391.4374,0.1186
6.1380,5.1051,1.1806,3.9231,0.0000,65.5718,6425.2908,0.0192
35.9412,6.4063,31.8291,58.5698,0.3111,78.2881,4347.5109,0.1152
46.0165,3.0759,35.0839,37.4565,0.2305,46.4036,5475.1844,0.0421
20.9141,5.7873,1.0222,35.0597,0.1974,88.4064,6267.0503,0.0349
21.0958,4.4786,1.1911,25.8949,0.0000,78.7463,5505.5316,0.0779
28.9921,5.3449,1.0795,38.8438,0.1853,79.7001,6572.5562,0.0120
15.9111,9.2736,33.5222,30.0792,0.0535,98.0221,6101.8747,0.0439
27.2714,3.8145,33.7419,30.2960,0.1605,64.6372,5264.3516,0.0445
22.1672,5.7805,45.7736,11.9310,0.0000,54.5973,6319.6221,0.0338
42.0775,4.2875,1.1241,64.2566,0.4694,61.9986,5410.6012,0.1033
18.6675,4.7239,1.1514,37.1617,0.3684,62.8594,6211.0444,0.0250
24.0584,3.3217,33.7469,41.7151,0.0226,84.0084,5363.6288,0.1058
27.4845,8.8553,1.0484,41.6136,0.6050,69.1068,7277.6862,0.0317
37.8538,4.7632,1.0443,57.5197,0.4942,69.2269,5443.7714,0.0598
27.3653,1.5915,1.0707,41.9660,0.0618,34.3306,5988.6793,0.0319
11.0430,4.2285,1.0218,43.7313,0.5990,52.0987,9042.7879,0.0283
33.2696,3.3297,1.2105,43.2160,0.6359,71.9545,4133.8870,0.0095
56.0620,6.3194,1.3160,126.1902,0.9222,54.4414,2830.9599,0.0266
68.0311,7.3004,1.3369,52.1877,0.6811,60.0558,6804.3341,0.2664
6.5246,7.1664,1.1909,25.4254,0.7852,64.2242,6903.9319,0.0277
62.0403,7.0232,3.3869,159.4028,0.6492,65.7242,2714.9619,0.0877
8.3091,9.9091,2.0228,15.7902,0.5737,74.0521,6783.7867,0.0297
39.8679,4.8977,1.0896,79.6468,0.3067,59.5143,8117.2573,0.0712
42.0683,3.9382,1.0303,61.2539,0.2923,57.2857,5627.5007,0.0402
18.3395,2.2970,7.8201,32.1808,0.2328,71.3090,6167.8328,0.0147
29.5268,11.4123,1.4750,63.2073,0.7242,85.0679,5741.3761,0.2318
23.8607,4.7548,1.0335,58.6227,0.3850,72.4493,6889.4217,0.1009
34.5706,6.1804,1.0952,115.6418,0.5003,89.0418,6399.3345,0.0575
32.3911,8.6575,1.2341,83.2200,0.5003,84.8592,7927.2358,0.0184
0.0000,15.4338,2.7885,0.0000,4.9457,104.8854,6499.8782,0.0167
0.0000,9.2926,1.1239,0.0000,1.2228,81.6312,6499.8782,0.0285
45.2338,5.6244,1.1016,98.4864,0.3993,85.2713,8520.8670,0.0083
54.3976,2.7482,1.0071,96.7746,0.2780,40.4054,3627.1225,0.0129
34.1774,6.1678,1.1086,121.7808,0.5146,88.8215,6057.1105,0.0000
42.5752,2.0884,1.0003,136.3684,0.2554,56.5341,3282.4081,0.0804
39.0795,3.8854,2.1465,32.2241,0.0166,45.4257,5319.6380,0.1478
39.1496,3.4361,1.1160,74.2984,0.4932,84.8575,4082.1212,0.0361
34.9587,6.4776,1.7854,61.8163,0.6371,93.9103,4621.7289,0.0102
12.3773,2.2342,2.4582,9.5187,0.0000,28.2421,6562.9810,0.2535
34.9500,4.7271,1.0404,84.6362,0.2532,47.7795,5965.5675,0.0175
32.7888,4.8285,1.0246,67.1160,0.0000,47.9872,4999.9837,0.0148
62.0291,9.4102,1.6055,128.8967,0.5334,66.6809,7800.5138,0.0107
37.2555,13.8842,1.0536,134.0065,1.7368,55.2939,4596.6721,0.0245
38.8125,17.1566,1.1968,149.2893,2.4440,65.2373,5386.2727,0.0184
21.8994,10.7384,2.6980,27.8836,1.0474,70.2050,6046.4688,1.0000
23.3461,5.0554,1.2666,34.8816,0.3729,74.0510,6108.9503,0.1068
62.7471,6.4998,1.0249,37.0768,0.4958,79.0975,6455.5695,0.2000
26.7210,3.8381,1.0205,20.7912,0.1054,82.5513,6499.8782,0.1002
66.9636,5.7537,1.2217,112.8388,0.6608,73.9358,1637.0817,0.0364
44.5621,3.3840,1.0084,101.8657,0.1914,64.9834,3923.1315,0.0794
46.8050,11.9275,1.7353,79.8140,2.0559,87.9674,4037.6511,0.1160
29.4597,3.5524,1.0339,50.7417,0.4175,42.4639,6362.2596,0.0533
48.3823,9.8187,1.0556,97.2284,0.6194,68.7094,3984.3109,0.0459
30.7621,4.7491,33.9494,44.3962,0.1666,90.2425,5897.7524,0.1340
26.4633,12.8028,32.5568,32.1625,0.3149,90.8218,6055.8064,0.1348
35.8543,5.9253,1.1030,59.9254,0.6155,59.3645,4687.1668,0.2201
42.6507,7.0295,1.1263,77.8161,0.6050,83.8260,5803.2744,0.2744
40.2604,7.8270,1.1280,93.6763,0.8505,59.2214,3733.9364,0.1368
20.7471,5.0258,1.0060,41.7089,0.2532,47.7903,5797.5567,0.0366
32.5356,7.7780,1.0237,69.0968,0.2427,70.2751,5167.0938,0.0435
37.5577,2.5927,1.0201,105.1556,0.0761,39.6281,3919.4606,0.0650
63.0345,4.3366,1.0209,31.7720,0.4137,85.1884,6387.1033,0.1255
43.1962,10.7781,1.9944,81.8700,1.1295,50.7041,4167.0233,0.1998
18.8638,5.8413,1.1417,27.3927,0.3458,70.0287,6029.2187,0.0876
85.6000,5.4919,32.4118,72.8414,0.1853,62.0895,1764.8535,0.0671
74.6957,5.9647,32.2790,66.4833,0.0701,101.2501,5044.1588,0.0553
26.5190,3.4865,1.0452,39.5091,0.2532,73.0276,5911.5895,0.0799
23.9740,7.1863,1.2000,59.8766,0.5869,68.8595,5849.5755,0.0946
49.2218,5.7999,32.7757,31.4466,0.0717,71.4281,5014.7846,0.0241
60.4436,3.4868,33.1445,33.2557,0.0000,89.5710,6177.6973,0.0066
60.5609,4.6106,1.6069,91.0344,0.4324,51.3083,4208.4984,0.0586
99.8481,4.7055,32.2834,77.2661,0.2840,84.2993,463.6064,0.0791
65.4752,5.0394,32.5519,44.2178,0.1605,64.2864,6646.9028,0.0133
25.6115,4.0237,2.0366,46.1048,0.2532,73.3119,6130.1479,0.0706
53.5784,8.0100,1.1290,175.7684,0.9056,52.5387,6082.2255,0.0236
29.2034,5.0036,1.2443,143.9702,0.3602,70.2354,4774.5356,0.0340
36.1173,9.7082,1.1617,79.8806,1.3992,61.7097,4973.0863,0.0926
35.0603,3.5467,1.1545,216.6142,0.3343,37.4005,1834.9067,0.0312
32.2444,9.5267,2.9491,56.5178,0.5907,79.8764,6046.4688,0.0065
52.2858,2.8942,1.2714,212.7996,0.3541,45.4127,1314.7774,0.0129
37.0987,2.1345,1.1203,225.6851,0.2245,31.9606,1307.9353,0.0277
34.6348,9.1213,1.3470,139.2737,0.3789,56.9897,3050.8318,0.0739
20.4946,3.9396,1.1462,54.8297,0.2471,74.2541,5482.0417,0.0384
31.1253,5.1792,4.3523,75.1606,0.3254,63.6259,5951.3811,0.0225
33.9254,3.9872,2.8373,82.1201,0.5003,77.8725,6058.7583,0.0174
23.7796,1.8333,1.0965,166.3215,0.1032,46.4650,3425.1052,0.0145
35.6925,10.3591,1.2141,70.0496,0.8671,56.7311,4733.5433,0.0519
42.5125,16.2471,1.0874,94.2477,1.6905,60.8830,4374.6270,0.1230
56.2952,4.4152,5.6331,164.7324,0.4550,61.8840,737.5177,0.0585
32.7258,2.8213,1.0081,30.4979,0.3232,45.4422,5966.1379,0.0803
74.6770,6.2938,1.4294,172.4437,0.5869,50.6354,1798.5998,0.0507
28.2692,7.6892,1.2484,63.3269,0.5620,68.8010,5764.7160,0.0427
50.8191,13.9628,3.6483,80.4149,1.2101,93.2630,5725.0740,0.0784
40.7223,4.8024,1.2055,50.8859,0.4528,84.4994,5622.2634,0.0390
61.2264,9.5850,11.8038,64.4128,0.5063,92.0170,4489.2174,0.0427
7.2758,1.9569,1.3313,2.7066,0.0000,16.6136,6465.1024,0.1125
18.6076,8.8239,1.0235,34.1827,1.0397,39.9072,5447.5687,0.1875
97.8280,9.7399,1.0214,168.6901,1.9245,34.5720,249.2835,0.0464
67.7001,7.9863,1.3212,142.4410,0.4655,49.2141,2312.6040,0.4419
117.7507,11.1729,1.8544,176.7029,0.0067,56.3113,2534.6920,0.1093
45.5509,5.8016,1.0670,68.9640,0.3707,44.0367,5196.2761,0.2263
59.0331,6.6454,1.0699,141.7182,0.4219,35.1884,2399.5353,0.0289
47.3854,11.5751,1.5161,111.2348,0.1688,53.5239,3832.2476,0.1208
45.2833,4.3254,1.0296,123.5978,0.1853,40.6358,3053.9797,0.0631
32.0996,0.7185,1.0422,19.8943,0.0000,58.9332,6499.8782,0.0171
21.5041,1.0474,1.0033,15.3795,0.0000,63.6772,6859.3887,0.0406
15.3087,4.6486,1.1382,33.7772,0.4076,66.9864,5748.1850,0.0321
50.8096,4.8359,1.8377,178.9256,0.3028,53.0348,3224.2608,0.0255
62.0008,10.9165,5.0245,101.3867,0.6811,71.6191,5298.2787,0.0050
32.1020,6.7290,1.2695,68.2752,0.5907,66.9713,8071.1577,0.0158
29.6602,2.9446,1.0983,47.8232,0.3271,40.8077,6663.9236,0.0158
34.3204,4.2329,1.1304,62.4966,0.1853,66.4702,8665.1211,0.0286
50.0918,3.8146,1.3509,57.8260,0.1914,49.4919,6560.7799,0.0565
40.2371,4.6202,1.3703,74.3454,0.3789,69.9124,7805.3922,0.0116
24.8318,15.0842,2.0214,47.8210,0.8439,90.4052,7587.4755,0.0196
100.1524,8.9120,4.2556,161.2188,0.6381,63.9301,2984.4943,0.0265
47.2662,3.3348,32.2815,45.2126,0.0248,98.1491,6974.2226,0.0179
22.7336,3.5508,2.0063,29.5151,0.3022,41.3406,5857.4176,0.0602
24.7343,2.6947,1.0532,24.9494,0.3949,31.2954,5889.2745,0.1534
96.6495,3.6327,1.1702,189.7725,0.0000,44.2050,130.3706,0.1284
24.2497,4.6256,1.1234,46.5067,0.6404,59.2618,5609.8465,0.0155
15.2706,5.8043,1.0455,39.5638,0.6916,64.5797,5934.8162,0.0109
18.6642,4.0434,1.1233,28.8992,0.4754,32.4468,5688.7193,0.0364
47.3491,4.2678,1.2975,85.7517,0.0000,54.2362,4039.2173,0.0515
34.1760,5.3525,1.0368,55.1851,0.4445,66.5948,6119.5422,0.0503
29.1792,7.6315,1.0604,66.4116,0.8521,68.3240,5753.7001,0.1781
24.1504,3.4124,1.7565,28.3323,0.0000,85.1192,5178.4003,0.0208
23.9350,5.1038,1.2573,35.9353,0.3293,71.5249,6107.1308,0.1167
81.9711,4.2387,1.1927,172.8344,0.0535,42.6446,3133.7839,0.0153
75.5007,5.0300,1.0997,126.7860,0.5311,47.2328,2135.1052,0.1197
31.5865,6.0337,1.0725,42.6311,0.4407,64.4148,6545.2167,0.0822
27.7060,10.8433,1.0314,50.6511,0.9906,74.8426,5743.6901,0.0603
22.5229,9.8913,1.0468,52.4372,0.4920,79.0828,6776.7836,0.0350
58.7775,7.8114,1.2852,110.4583,0.2681,57.5301,4034.3314,0.0352
63.7824,4.6599,1.3810,109.6338,0.0331,47.8741,4214.2368,0.0488
23.5707,7.3134,1.0085,61.2689,0.5703,83.9607,6175.5093,0.2839
37.2136,12.9448,1.0121,96.3910,1.9178,48.3591,4315.4005,0.0306
58.3114,10.3541,30.2738,70.2865,0.8251,96.5459,5537.6570,0.0522
52.5839,4.7985,1.1487,159.7783,0.6834,43.8549,3270.6426,0.0068
25.1455,6.3337,1.2062,65.0409,0.4776,87.9298,6112.0971,0.0550
45.9632,5.1379,1.3852,106.1041,0.3783,99.9613,2916.2022,0.0397
36.9313,10.2223,1.6057,79.4405,0.6056,72.9202,7904.5629,0.0912
71.5701,4.7323,1.0621,183.2052,0.5047,37.1219,6035.0330,0.3213
24.1213,3.7236,1.0695,100.7409,0.3993,81.6496,8367.4329,0.0257
27.4984,3.5921,1.5075,123.2765,0.3850,80.3399,6326.0537,0.0843
43.0949,9.5325,1.4645,105.4544,0.6927,58.2918,3117.9061,0.0197
42.1404,5.4924,1.9693,27.4782,0.0000,70.3000,6370.8021,0.2271
36.9572,3.0570,1.0111,48.8984,0.3541,44.9616,8927.1473,0.0369
6.2847,3.3185,1.0275,0.9673,0.1357,77.2046,6499.8782,0.0127
37.7273,4.9054,1.0046,57.6153,0.5984,46.2295,7476.6924,0.0127
31.6918,3.1079,1.4248,34.4213,0.0000,43.7960,5671.8246,0.2244
17.2162,1.9252,1.0897,13.0575,0.2532,15.9636,6409.1088,0.0280
28.8692,2.4655,1.4210,26.3739,0.0000,37.6802,5929.0166,0.0260
35.5005,2.3563,1.7243,38.4347,0.3293,27.4581,5805.0852,0.0550
27.2203,4.7875,1.0377,93.3132,0.3480,63.8795,5529.6614,0.0101
71.7691,4.2209,1.0119,142.5308,0.4241,51.7023,11084.0669,0.0133
23.6981,2.7010,1.0003,41.4442,0.1853,69.8095,6169.9090,0.0071
16.2607,8.1537,23.9497,22.9328,0.3684,74.9735,6147.1853,0.0073
20.8553,3.5644,1.0316,76.8836,0.3149,48.8328,6886.0804,0.0230
29.8743,4.1675,1.0440,68.4636,0.3398,52.4189,4837.6954,0.0560
28.7794,12.2898,1.0170,58.3184,1.4743,44.6477,5448.6515,0.0208
43.0821,5.8495,1.0802,128.9243,0.4843,50.4999,2336.2268,0.0407
38.3653,9.8820,1.0274,82.1603,0.9619,58.4848,5394.3962,0.2729
26.9931,4.2306,1.0096,35.4864,0.2019,66.1346,5821.0533,0.0517
39.3783,3.7982,1.0252,39.5335,0.3337,87.1043,5974.7744,0.1153
25.4594,4.8298,1.0251,40.6020,0.0369,64.4912,5941.2996,0.0360
21.2127,6.6407,32.2937,29.1404,0.2774,84.2395,5614.0697,0.0450
22.2978,9.8695,32.6484,26.2689,0.1958,90.4917,5430.5816,0.0593
38.9285,7.5903,2.9649,44.9312,0.0000,64.7731,5731.0727,0.1106
76.2718,5.9918,1.2201,101.8264,0.3624,74.1624,565.3523,0.0235
77.0257,8.1875,1.2080,115.2195,0.4672,59.3726,6985.3186,0.0536
113.1368,4.7308,9.5468,123.3881,0.0000,47.7079,2984.0140,0.1043
86.0637,14.8681,1.2202,160.5147,0.7181,52.9700,9803.2052,0.0161
73.0730,10.3015,1.5237,180.7824,0.4672,49.7660,1191.3525,0.1263
39.6849,5.0308,1.0348,77.1872,0.4015,59.1839,6010.2468,0.0488
43.7520,2.8315,1.0723,116.5885,0.3480,60.0715,10096.5140,0.0023
54.0465,4.9211,1.0934,98.9130,0.3458,62.8559,8360.4126,0.0030
13.5358,4.3196,1.0134,16.3508,0.0000,83.1281,6526.8309,0.0615
17.2862,2.6792,1.0152,13.6619,0.0000,56.2447,6268.9557,0.0291
44.3982,7.2192,1.3066,62.3008,0.0061,66.7529,6301.2797,0.0926
48.3880,11.0290,1.5106,79.2175,0.8119,67.3504,5872.7301,0.0990
27.0221,4.5954,1.4416,118.8763,0.0000,78.6428,6584.7566,0.0476
62.7484,2.7860,1.5877,62.1366,0.0000,58.1830,2966.7449,0.0645
30.4164,8.4808,1.2105,47.6550,0.3701,74.4635,11089.2931,0.0508
21.2162,3.6348,1.1283,26.4607,0.1831,76.7514,5840.9984,0.0234
67.1254,5.2518,1.1553,63.1630,0.2614,74.0740,5986.5045,0.0283
31.7858,2.9107,1.0326,55.7758,0.0000,55.1064,8961.4093,0.1027
29.3112,5.4949,1.0786,42.5634,0.2592,72.7981,6841.0050,0.0734
40.2852,4.9077,1.0015,70.8934,0.2758,55.6671,6843.9623,0.0327
26.2659,5.1913,1.0006,56.9241,0.3850,66.2898,7514.5649,0.0620
25.1526,3.8664,1.0000,42.7864,0.2471,55.7961,7111.6875,0.1226
37.6638,3.1664,1.1200,32.3519,0.0000,93.7838,6346.4674,0.0475
19.5179,3.1335,1.2571,16.2041,0.0000,52.1688,6393.4579,0.0491
24.4214,3.4432,1.1550,23.9645,0.0000,83.3784,5184.7558,0.0854
39.4969,5.5463,1.0744,83.6441,0.4528,57.1938,3982.1798,0.3314
25.6080,5.1686,1.0274,42.8114,0.4633,62.7244,5012.8807,0.0444
15.5112,6.6234,1.0626,29.8289,0.4611,82.9241,6237.3314,0.1224
37.5552,3.1254,1.3027,87.5528,0.2675,80.8703,5103.5847,0.1787
70.1725,7.7870,1.0539,127.8204,0.6668,37.6484,11278.1543,0.1452
17.2815,4.0176,1.0067,49.9098,0.4340,44.4418,7582.6763,0.0311
27.4074,3.3545,1.7627,67.2645,0.1296,79.4103,9288.9891,0.0273
29.4740,6.0334,1.0112,44.5426,0.2780,56.4046,5963.7686,0.2905
34.9274,7.0645,1.0545,62.3791,0.5311,61.1557,5391.1936,0.1953
67.9805,5.1994,1.2134,73.0035,0.4264,68.2673,6270.2261,0.0686
20.8450,7.8819,1.3657,83.8371,0.4837,62.3657,5725.1317,0.0996
43.3731,3.6381,1.0757,114.1852,0.4445,78.9441,5635.6918,0.0250
56.2618,4.9641,1.5396,91.2922,0.6442,76.2311,3867.1820,0.0146
22.7715,12.5204,1.0274,60.4418,3.9075,48.0279,6371.4503,0.0009
27.2004,5.1615,1.1464,28.5227,0.2840,55.9383,6271.6831,0.0125
126.1593,5.8049,1.7963,151.7456,0.3230,52.8866,4734.1976,0.0059
53.0364,4.5649,1.1075,103.1826,0.5681,51.9192,7999.7118,0.0448
57.9403,5.3855,1.1710,94.3412,0.4302,73.9256,5196.6419,0.0392
29.0593,4.1841,1.0155,69.9207,0.3149,54.2813,5094.1651,0.1065
31.5610,5.0176,1.0049,83.6145,0.4385,61.4318,4802.3580,0.0197
53.6169,2.8015,32.6098,44.7030,0.0000,50.5148,5506.9126,0.0405
24.8384,7.3478,1.0057,62.3504,0.5929,58.0181,5156.1352,0.0576
43.4345,5.6333,1.4369,77.2477,0.7270,80.2632,5087.0886,0.0430
30.0915,3.0106,1.0045,39.9960,0.0987,53.8305,5720.6492,0.0945
40.7144,4.8101,1.0543,88.5139,0.3910,73.0727,5701.1733,0.0283
91.8935,16.7318,1.0524,135.3403,3.2553,64.8518,3889.3167,0.1940
0.1070,5.4563,1.0147,0.0261,0.5063,67.9358,6499.8782,0.2685
16.4912,2.3825,1.0639,11.8894,0.0000,39.5583,6656.3405,0.0875
61.9511,5.6731,1.0749,120.9682,0.7964,54.8944,3499.3731,0.0180
65.2343,4.5685,1.0255,202.8943,0.3194,45.5887,5823.5368,0.0581
29.5491,3.7640,44.1219,32.7919,0.0000,98.8566,3979.5836,0.0107
36.5779,11.9524,1.2642,54.3610,1.6651,59.3028,10852.6392,0.0497
35.8182,5.0917,1.0229,63.5992,0.4837,81.5414,4960.9162,0.0185
33.0377,3.9717,1.0185,70.7938,0.2736,69.0706,4883.5219,0.0202
24.3294,2.7083,42.8707,25.9222,0.0000,89.5760,4926.1026,0.0369
21.1828,2.8142,1.0023,13.6338,0.3707,48.9044,6300.0482,0.0569
0.0000,15.8589,2.2567,0.0000,3.0446,75.8666,6499.8782,0.0134
25.8493,3.1613,1.0484,26.9216,0.2532,44.0373,5981.4485,0.0315
39.0567,3.2162,1.0306,141.1228,0.3933,71.7744,3843.5669,0.0904
33.3164,3.6639,1.0102,121.6568,0.3315,75.8209,4711.6603,0.0177
41.1585,6.3688,1.0047,67.7156,0.5538,58.8472,5417.5630,0.0747
41.9864,4.8109,1.2748,114.0886,0.4666,48.1136,9774.4398,0.0147
0.0000,12.2850,1.3217,0.0000,1.4396,83.4513,6499.8782,0.0090
0.0000,10.4072,1.5797,0.0000,0.7165,68.7372,6499.8782,0.0206
10.7590,1.3801,1.2326,12.0202,0.0000,16.3142,6106.5050,0.0560
29.7197,7.1835,1.0001,74.2880,0.4468,81.4033,7519.8775,0.0416
46.8831,11.6854,1.0782,83.9081,1.0995,60.8046,5042.0075,0.0295
27.9405,11.3811,1.0312,44.7142,1.4103,65.6811,6222.4771,0.0282
44.1726,6.9514,1.0309,94.8125,0.6955,63.2796,4587.0223,0.0340
13.6108,4.1654,1.1739,31.7850,0.3133,94.9699,7924.1716,0.0784
39.0036,9.8146,1.1375,80.6367,0.7518,73.8558,4591.3870,0.0432
12.1268,10.2151,2.1353,29.1806,0.5124,93.3266,6002.8764,0.0277
33.9757,10.8025,1.2783,67.8138,0.6677,65.1152,5816.6329,0.0871
40.5458,9.9998,2.0043,94.0923,0.7143,76.1444,5132.2010,0.0997
38.5340,15.6189,1.3252,86.4824,1.5179,62.9982,4233.9894,0.0355
53.4237,5.7263,1.1043,78.2319,0.4754,71.7215,5064.4876,0.0258
27.6861,2.8144,32.3681,26.6760,0.2102,75.3868,5579.2252,0.0422
20.5460,5.5185,1.2452,26.3197,0.0000,75.3014,8193.9136,0.0510
84.8824,4.9642,33.4159,60.4202,0.1131,76.0036,6523.7478,0.0173
79.0082,13.6241,3.8900,128.9160,1.4335,73.2498,4326.2488,0.0466
27.1888,6.0389,1.0254,52.6040,0.5229,66.2045,4883.4711,0.0496
22.9310,7.9842,1.1822,64.5450,0.5311,58.9029,7871.0809,0.0527
26.7119,3.1000,32.4900,18.7535,0.0000,50.6771,6342.8587,0.0771
23.7018,3.8622,1.0864,39.6041,0.3375,95.8501,6247.4813,0.1381
24.5190,3.8563,1.0503,25.1220,0.0000,101.4922,6040.6806,0.0018
36.2823,2.5479,1.0079,60.0858,0.2532,84.6740,6213.7124,0.0100
22.4325,11.6650,1.2096,84.8849,0.2056,63.4725,5323.5066,0.0141
38.6052,3.8956,1.0205,72.4292,0.3789,63.8871,5461.6156,0.0097
53.3041,6.2934,1.1086,86.8905,0.4754,50.9813,4395.3860,0.0187
37.3815,6.1308,1.1247,69.7325,0.4859,38.2748,4302.4993,0.1072
35.8687,4.7861,1.1792,79.7991,0.2780,80.5689,7711.9077,0.0189
44.6540,12.6244,1.1722,103.2382,0.8152,70.8296,4740.1391,0.0730
67.2831,4.4983,1.0768,89.4858,0.2592,74.3589,5479.4862,0.0270
94.2428,5.1891,32.1459,74.1871,0.2388,90.9946,766.1831,0.0437
14.4836,1.5998,1.2785,15.0355,0.0000,20.9694,6103.5661,0.0875
27.0770,6.9936,1.0260,74.3187,0.6486,70.3913,4671.1558,0.0820
28.8274,5.8790,1.0477,38.2971,0.3993,59.6573,5950.3884,0.0529
41.3162,5.6826,1.0023,83.8176,0.5455,63.9936,4536.6875,0.0213
26.4046,6.4666,1.1412,85.4771,0.2532,62.8992,5387.2554,0.0030
34.6205,3.4767,1.0105,75.9704,0.3684,70.3840,5851.9204,0.0382
0.0000,9.0588,1.6098,0.0000,0.5808,64.7787,6499.8782,0.0646
0.0000,5.6164,1.0053,0.0000,1.0375,61.6995,6499.8782,0.0176
52.8555,4.3253,1.0528,133.0475,0.5267,56.5754,3736.2885,0.0881
25.8089,4.0664,5.7411,48.1142,0.3602,55.3606,5235.9866,0.0285
33.5595,4.5350,1.0099,67.7065,0.3993,77.6257,4352.7113,0.2128
8.9075,1.8961,1.4609,13.9400,0.0000,26.8335,7093.4869,0.0314
27.0574,5.3809,2.7744,45.6139,0.4837,69.4665,5500.7959,0.0234
23.3101,3.5039,1.0933,19.4308,0.1853,56.8393,6216.9242,0.0767
24.6730,5.1263,2.4932,46.5022,0.4098,78.0541,5850.6782,0.0608
12.6524,0.5988,1.1034,13.6349,0.0000,12.0828,6072.4124,0.0889
31.3473,10.5014,1.0078,53.1023,1.0772,62.4518,5673.8609,0.0881
29.2276,5.4515,1.0486,52.5180,0.6767,55.8268,6318.7893,0.0517
42.3380,7.1019,1.0487,66.2922,0.5394,74.0434,6357.1661,0.0523
27.7229,7.0707,1.3433,26.0965,0.0678,82.6521,6011.4558,0.0643
16.6860,3.3698,1.2727,10.7938,0.0000,60.2921,6459.8433,0.0443
60.7308,8.2048,1.1406,195.2785,0.7015,59.4623,977.6860,0.0763
9.9117,10.3529,1.0524,59.2751,0.7435,46.2976,8054.6768,0.0573
49.1590,10.6390,1.4413,133.1594,1.0385,69.4207,3776.6578,0.0372
25.3769,3.6412,1.0118,71.1233,0.3971,67.9503,5690.0499,0.0986
49.4218,11.9529,1.3260,68.8299,1.1550,60.1179,5593.1058,0.1256
37.5396,6.6218,1.0799,77.0796,0.5025,88.1851,3581.7477,0.1090
26.1003,4.2652,1.0625,52.0485,0.2532,96.5625,5916.7544,0.0485
53.1238,9.7216,2.6978,112.0282,2.2096,87.3910,3591.6434,0.0808
14.4815,17.4928,1.1826,27.8335,0.9485,59.0261,5676.0410,0.2505
24.3300,8.4418,1.0634,109.7577,0.7451,61.5849,3863.9646,0.2571
47.2618,5.6176,1.4452,79.9685,0.5885,69.8906,5615.2670,0.0947
46.2385,4.5619,1.0849,96.3754,0.3767,88.5926,5340.7528,0.0707
37.6856,4.3209,1.5478,123.8171,0.4859,64.3673,3735.0615,0.0332
36.6793,7.3753,1.4566,86.7924,0.8913,69.5116,3980.8352,0.0423
